Tool;Scenario;Model;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF;scale_assay;4;0;7;Update;ActiveSamples;85
NMF;scale_assay;4;0;8;Update;Elements;1209
NMF;scale_assay;4;0;8;Update;ActiveSamples;85
NMF;scale_assay;4;0;9;Update;Elements;1177
NMF;scale_assay;4;0;9;Update;ActiveSamples;81
NMF;scale_assay;4;0;10;Update;Elements;1177
NMF;scale_assay;4;0;10;Update;ActiveSamples;81
NMF;scale_assay;4;0;11;Update;Elements;1177
NMF;scale_assay;4;0;11;Update;ActiveSamples;81
NMF;scale_assay;4;0;12;Update;Elements;1163
NMF;scale_assay;4;0;12;Update;ActiveSamples;79
NMF;scale_assay;4;0;13;Update;Elements;1163
NMF;scale_assay;4;0;13;Update;ActiveSamples;79
NMF;scale_assay;4;0;14;Update;Elements;1163
NMF;scale_assay;4;0;14;Update;ActiveSamples;79
NMF;scale_assay;4;0;15;Update;Elements;1163
NMF;scale_assay;4;0;15;Update;ActiveSamples;79
NMF;scale_assay;4;0;16;Update;Elements;1163
NMF;scale_assay;4;0;16;Update;ActiveSamples;79
NMF;scale_assay;4;0;17;Update;Elements;1153
NMF;scale_assay;4;0;17;Update;ActiveSamples;77
NMF;scale_assay;4;0;18;Update;Elements;1153
NMF;scale_assay;4;0;18;Update;ActiveSamples;77
NMF;scale_assay;4;0;19;Update;Elements;1153
NMF;scale_assay;4;0;19;Update;ActiveSamples;77
NMF;scale_assay;4;0;20;Update;Elements;1137
NMF;scale_assay;4;0;20;Update;ActiveSamples;73
NMF;scale_assay;8;0;0;Initialization;Time;250004000
NMF;scale_assay;8;0;0;Initialization;Memory;37974016
NMF;scale_assay;8;0;0;Load;Time;95837800
NMF;scale_assay;8;0;0;Load;Memory;41791488
NMF;scale_assay;8;0;0;Initial;Time;831016500
NMF;scale_assay;8;0;0;Initial;Memory;96088064
NMF;scale_assay;8;0;1;Update;Time;30588600
NMF;scale_assay;8;0;1;Update;Memory;97415168
NMF;scale_assay;8;0;2;Update;Time;49800
NMF;scale_assay;8;0;2;Update;Memory;98344960
NMF;scale_assay;8;0;3;Update;Time;57000
NMF;scale_assay;8;0;3;Update;Memory;100253696
NMF;scale_assay;8;0;4;Update;Time;872300
NMF;scale_assay;8;0;4;Update;Memory;97046528
NMF;scale_assay;8;0;5;Update;Time;30900
NMF;scale_assay;8;0;5;Update;Memory;97181696
NMF;scale_assay;8;0;6;Update;Time;28200
NMF;scale_assay;8;0;6;Update;Memory;97308672
NMF;scale_assay;8;0;7;Update;Time;1646000
NMF;scale_assay;8;0;7;Update;Memory;97574912
NMF;scale_assay;8;0;8;Update;Time;14800
NMF;scale_assay;8;0;8;Update;Memory;97701888
NMF;scale_assay;8;0;9;Update;Time;965100
NMF;scale_assay;8;0;9;Update;Memory;97845248
NMF;scale_assay;8;0;10;Update;Time;15000
NMF;scale_assay;8;0;10;Update;Memory;97968128
NMF;scale_assay;8;0;11;Update;Time;43000
NMF;scale_assay;8;0;11;Update;Memory;98209792
NMF;scale_assay;8;0;12;Update;Time;1157200
NMF;scale_assay;8;0;12;Update;Memory;98496512
NMF;scale_assay;8;0;13;Update;Time;70000
NMF;scale_assay;8;0;13;Update;Memory;98795520
NMF;scale_assay;8;0;14;Update;Time;65700
NMF;scale_assay;8;0;14;Update;Memory;101474304
NMF;scale_assay;8;0;15;Update;Time;1198900
NMF;scale_assay;8;0;15;Update;Memory;99975168
NMF;scale_assay;8;0;16;Update;Time;20400
NMF;scale_assay;8;0;16;Update;Memory;100098048
NMF;scale_assay;8;0;17;Update;Time;1171000
NMF;scale_assay;8;0;17;Update;Memory;100286464
NMF;scale_assay;8;0;18;Update;Time;13300
NMF;scale_assay;8;0;18;Update;Memory;100511744
NMF;scale_assay;8;0;19;Update;Time;18200
NMF;scale_assay;8;0;19;Update;Memory;100806656
NMF;scale_assay;8;0;20;Update;Time;2428600
NMF;scale_assay;8;0;20;Update;Memory;100868096
NMF;scale_assay;8;0;0;Initial;Elements;2642
NMF;scale_assay;8;0;0;Initial;ActiveSamples;96
NMF;scale_assay;8;0;1;Update;Elements;2573
NMF;scale_assay;8;0;1;Update;ActiveSamples;93
NMF;scale_assay;8;0;2;Update;Elements;2573
NMF;scale_assay;8;0;2;Update;ActiveSamples;93
NMF;scale_assay;8;0;3;Update;Elements;2573
NMF;scale_assay;8;0;3;Update;ActiveSamples;93
NMF;scale_assay;8;0;4;Update;Elements;2529
NMF;scale_assay;8;0;4;Update;ActiveSamples;91
NMF;scale_assay;8;0;5;Update;Elements;2529
NMF;scale_assay;8;0;5;Update;ActiveSamples;91
NMF;scale_assay;8;0;6;Update;Elements;2529
NMF;scale_assay;8;0;6;Update;ActiveSamples;91
NMF;scale_assay;8;0;7;Update;Elements;2424
NMF;scale_assay;8;0;7;Update;ActiveSamples;86
NMF;scale_assay;8;0;8;Update;Elements;2424
NMF;scale_assay;8;0;8;Update;ActiveSamples;86
NMF;scale_assay;8;0;9;Update;Elements;2384
NMF;scale_assay;8;0;9;Update;ActiveSamples;84
NMF;scale_assay;8;0;10;Update;Elements;2384
NMF;scale_assay;8;0;10;Update;ActiveSamples;84
NMF;scale_assay;8;0;11;Update;Elements;2384
NMF;scale_assay;8;0;11;Update;ActiveSamples;84
NMF;scale_assay;8;0;12;Update;Elements;2327
NMF;scale_assay;8;0;12;Update;ActiveSamples;81
NMF;scale_assay;8;0;13;Update;Elements;2327
NMF;scale_assay;8;0;13;Update;ActiveSamples;81
NMF;scale_assay;8;0;14;Update;Elements;2327
NMF;scale_assay;8;0;14;Update;ActiveSamples;81
NMF;scale_assay;8;0;15;Update;Elements;2291
NMF;scale_assay;8;0;15;Update;ActiveSamples;79
NMF;scale_assay;8;0;16;Update;Elements;2291
NMF;scale_assay;8;0;16;Update;ActiveSamples;79
NMF;scale_assay;8;0;17;Update;Elements;2240
NMF;scale_assay;8;0;17;Update;ActiveSamples;76
NMF;scale_assay;8;0;18;Update;Elements;2240
NMF;scale_assay;8;0;18;Update;ActiveSamples;76
NMF;scale_assay;8;0;19;Update;Elements;2240
NMF;scale_assay;8;0;19;Update;ActiveSamples;76
NMF;scale_assay;8;0;20;Update;Elements;2192
NMF;scale_assay;8;0;20;Update;ActiveSamples;73
NMF;scale_assay;16;0;0;Initialization;Time;249658400
NMF;scale_assay;16;0;0;Initialization;Memory;37941248
NMF;scale_assay;16;0;0;Load;Time;103639700
NMF;scale_assay;16;0;0;Load;Memory;42205184
NMF;scale_assay;16;0;0;Initial;Time;1446142500
NMF;scale_assay;16;0;0;Initial;Memory;144420864
NMF;scale_assay;16;0;1;Update;Time;34856200
NMF;scale_assay;16;0;1;Update;Memory;145297408
NMF;scale_assay;16;0;2;Update;Time;73300
NMF;scale_assay;16;0;2;Update;Memory;145739776
NMF;scale_assay;16;0;3;Update;Time;33400
NMF;scale_assay;16;0;3;Update;Memory;146182144
NMF;scale_assay;16;0;4;Update;Time;1431300
NMF;scale_assay;16;0;4;Update;Memory;146624512
NMF;scale_assay;16;0;5;Update;Time;34300
NMF;scale_assay;16;0;5;Update;Memory;147066880
NMF;scale_assay;16;0;6;Update;Time;33300
NMF;scale_assay;16;0;6;Update;Memory;147509248
NMF;scale_assay;16;0;7;Update;Time;4649400
NMF;scale_assay;16;0;7;Update;Memory;148058112
NMF;scale_assay;16;0;8;Update;Time;20200
NMF;scale_assay;16;0;8;Update;Memory;148684800
NMF;scale_assay;16;0;9;Update;Time;112000
NMF;scale_assay;16;0;9;Update;Memory;149233664
NMF;scale_assay;16;0;10;Update;Time;33800
NMF;scale_assay;16;0;10;Update;Memory;149782528
NMF;scale_assay;16;0;11;Update;Time;31700
NMF;scale_assay;16;0;11;Update;Memory;150343680
NMF;scale_assay;16;0;12;Update;Time;782200
NMF;scale_assay;16;0;12;Update;Memory;151572480
NMF;scale_assay;16;0;13;Update;Time;30800
NMF;scale_assay;16;0;13;Update;Memory;153210880
NMF;scale_assay;16;0;14;Update;Time;13500
NMF;scale_assay;16;0;14;Update;Memory;154075136
NMF;scale_assay;16;0;15;Update;Time;1117900
NMF;scale_assay;16;0;15;Update;Memory;154951680
NMF;scale_assay;16;0;16;Update;Time;11200
NMF;scale_assay;16;0;16;Update;Memory;155381760
NMF;scale_assay;16;0;17;Update;Time;7173200
NMF;scale_assay;16;0;17;Update;Memory;155811840
NMF;scale_assay;16;0;18;Update;Time;15400
NMF;scale_assay;16;0;18;Update;Memory;156250112
NMF;scale_assay;16;0;19;Update;Time;13500
NMF;scale_assay;16;0;19;Update;Memory;156659712
NMF;scale_assay;16;0;20;Update;Time;3448500
NMF;scale_assay;16;0;20;Update;Memory;157069312
NMF;scale_assay;16;0;0;Initial;Elements;5274
NMF;scale_assay;16;0;0;Initial;ActiveSamples;96
NMF;scale_assay;16;0;1;Update;Elements;5039
NMF;scale_assay;16;0;1;Update;ActiveSamples;91
NMF;scale_assay;16;0;2;Update;Elements;5039
NMF;scale_assay;16;0;2;Update;ActiveSamples;91
NMF;scale_assay;16;0;3;Update;Elements;5039
NMF;scale_assay;16;0;3;Update;ActiveSamples;91
NMF;scale_assay;16;0;4;Update;Elements;4947
NMF;scale_assay;16;0;4;Update;ActiveSamples;89
NMF;scale_assay;16;0;5;Update;Elements;4947
NMF;scale_assay;16;0;5;Update;ActiveSamples;89
NMF;scale_assay;16;0;6;Update;Elements;4947
NMF;scale_assay;16;0;6;Update;ActiveSamples;89
NMF;scale_assay;16;0;7;Update;Elements;4857
NMF;scale_assay;16;0;7;Update;ActiveSamples;87
NMF;scale_assay;16;0;8;Update;Elements;4857
NMF;scale_assay;16;0;8;Update;ActiveSamples;87
NMF;scale_assay;16;0;9;Update;Elements;4857
NMF;scale_assay;16;0;9;Update;ActiveSamples;87
NMF;scale_assay;16;0;10;Update;Elements;4857
NMF;scale_assay;16;0;10;Update;ActiveSamples;87
NMF;scale_assay;16;0;11;Update;Elements;4857
NMF;scale_assay;16;0;11;Update;ActiveSamples;87
NMF;scale_assay;16;0;12;Update;Elements;4814
NMF;scale_assay;16;0;12;Update;ActiveSamples;86
NMF;scale_assay;16;0;13;Update;Elements;4814
NMF;scale_assay;16;0;13;Update;ActiveSamples;86
NMF;scale_assay;16;0;14;Update;Elements;4814
NMF;scale_assay;16;0;14;Update;ActiveSamples;86
NMF;scale_assay;16;0;15;Update;Elements;4730
NMF;scale_assay;16;0;15;Update;ActiveSamples;84
NMF;scale_assay;16;0;16;Update;Elements;4730
NMF;scale_assay;16;0;16;Update;ActiveSamples;84
NMF;scale_assay;16;0;17;Update;Elements;4320
NMF;scale_assay;16;0;17;Update;ActiveSamples;74
NMF;scale_assay;16;0;18;Update;Elements;4320
NMF;scale_assay;16;0;18;Update;ActiveSamples;74
NMF;scale_assay;16;0;19;Update;Elements;4320
NMF;scale_assay;16;0;19;Update;ActiveSamples;74
NMF;scale_assay;16;0;20;Update;Elements;4200
NMF;scale_assay;16;0;20;Update;ActiveSamples;71
NMF;scale_assay;32;0;0;Initialization;Time;266388700
NMF;scale_assay;32;0;0;Initialization;Memory;38109184
NMF;scale_assay;32;0;0;Load;Time;111060400
NMF;scale_assay;32;0;0;Load;Memory;43225088
NMF;scale_assay;32;0;0;Initial;Time;2606145700
NMF;scale_assay;32;0;0;Initial;Memory;231075840
NMF;scale_assay;32;0;1;Update;Time;39717700
NMF;scale_assay;32;0;1;Update;Memory;232488960
NMF;scale_assay;32;0;2;Update;Time;45700
NMF;scale_assay;32;0;2;Update;Memory;233504768
NMF;scale_assay;32;0;3;Update;Time;28400
NMF;scale_assay;32;0;3;Update;Memory;234602496
NMF;scale_assay;32;0;4;Update;Time;3437400
NMF;scale_assay;32;0;4;Update;Memory;237187072
NMF;scale_assay;32;0;5;Update;Time;50400
NMF;scale_assay;32;0;5;Update;Memory;238522368
NMF;scale_assay;32;0;6;Update;Time;67300
NMF;scale_assay;32;0;6;Update;Memory;241090560
NMF;scale_assay;32;0;7;Update;Time;3844000
NMF;scale_assay;32;0;7;Update;Memory;242176000
NMF;scale_assay;32;0;8;Update;Time;30100
NMF;scale_assay;32;0;8;Update;Memory;243589120
NMF;scale_assay;32;0;9;Update;Time;3938600
NMF;scale_assay;32;0;9;Update;Memory;245411840
NMF;scale_assay;32;0;10;Update;Time;13800
NMF;scale_assay;32;0;10;Update;Memory;246853632
NMF;scale_assay;32;0;11;Update;Time;52900
NMF;scale_assay;32;0;11;Update;Memory;248131584
NMF;scale_assay;32;0;12;Update;Time;4513600
NMF;scale_assay;32;0;12;Update;Memory;249761792
NMF;scale_assay;32;0;13;Update;Time;16000
NMF;scale_assay;32;0;13;Update;Memory;250859520
NMF;scale_assay;32;0;14;Update;Time;30400
NMF;scale_assay;32;0;14;Update;Memory;251908096
NMF;scale_assay;32;0;15;Update;Time;2087000
NMF;scale_assay;32;0;15;Update;Memory;254525440
NMF;scale_assay;32;0;16;Update;Time;13500
NMF;scale_assay;32;0;16;Update;Memory;255569920
NMF;scale_assay;32;0;17;Update;Time;4910600
NMF;scale_assay;32;0;17;Update;Memory;256614400
NMF;scale_assay;32;0;18;Update;Time;16500
NMF;scale_assay;32;0;18;Update;Memory;256692224
NMF;scale_assay;32;0;19;Update;Time;26300
NMF;scale_assay;32;0;19;Update;Memory;258084864
NMF;scale_assay;32;0;20;Update;Time;1128900
NMF;scale_assay;32;0;20;Update;Memory;259362816
NMF;scale_assay;32;0;0;Initial;Elements;10538
NMF;scale_assay;32;0;0;Initial;ActiveSamples;96
NMF;scale_assay;32;0;1;Update;Elements;10253
NMF;scale_assay;32;0;1;Update;ActiveSamples;93
NMF;scale_assay;32;0;2;Update;Elements;10253
NMF;scale_assay;32;0;2;Update;ActiveSamples;93
NMF;scale_assay;32;0;3;Update;Elements;10253
NMF;scale_assay;32;0;3;Update;ActiveSamples;93
NMF;scale_assay;32;0;4;Update;Elements;9971
NMF;scale_assay;32;0;4;Update;ActiveSamples;90
NMF;scale_assay;32;0;5;Update;Elements;9971
NMF;scale_assay;32;0;5;Update;ActiveSamples;90
NMF;scale_assay;32;0;6;Update;Elements;9971
NMF;scale_assay;32;0;6;Update;ActiveSamples;90
NMF;scale_assay;32;0;7;Update;Elements;9692
NMF;scale_assay;32;0;7;Update;ActiveSamples;87
NMF;scale_assay;32;0;8;Update;Elements;9692
NMF;scale_assay;32;0;8;Update;ActiveSamples;87
NMF;scale_assay;32;0;9;Update;Elements;9416
NMF;scale_assay;32;0;9;Update;ActiveSamples;84
NMF;scale_assay;32;0;10;Update;Elements;9416
NMF;scale_assay;32;0;10;Update;ActiveSamples;84
NMF;scale_assay;32;0;11;Update;Elements;9416
NMF;scale_assay;32;0;11;Update;ActiveSamples;84
NMF;scale_assay;32;0;12;Update;Elements;9234
NMF;scale_assay;32;0;12;Update;ActiveSamples;82
NMF;scale_assay;32;0;13;Update;Elements;9234
NMF;scale_assay;32;0;13;Update;ActiveSamples;82
NMF;scale_assay;32;0;14;Update;Elements;9234
NMF;scale_assay;32;0;14;Update;ActiveSamples;82
NMF;scale_assay;32;0;15;Update;Elements;9054
NMF;scale_assay;32;0;15;Update;ActiveSamples;80
NMF;scale_assay;32;0;16;Update;Elements;9054
NMF;scale_assay;32;0;16;Update;ActiveSamples;80
NMF;scale_assay;32;0;17;Update;Elements;8520
NMF;scale_assay;32;0;17;Update;ActiveSamples;74
NMF;scale_assay;32;0;18;Update;Elements;8520
NMF;scale_assay;32;0;18;Update;ActiveSamples;74
NMF;scale_assay;32;0;19;Update;Elements;8520
NMF;scale_assay;32;0;19;Update;ActiveSamples;74
NMF;scale_assay;32;0;20;Update;Elements;8432
NMF;scale_assay;32;0;20;Update;ActiveSamples;73
NMF;new_samples;1;0;0;Initialization;Time;242569700
NMF;new_samples;1;0;0;Initialization;Memory;37974016
NMF;new_samples;1;0;0;Load;Time;92749400
NMF;new_samples;1;0;0;Load;Memory;41275392
NMF;new_samples;1;0;0;Initial;Time;255509900
NMF;new_samples;1;0;0;Initial;Memory;48754688
NMF;new_samples;1;0;1;Update;Time;65372200
NMF;new_samples;1;0;1;Update;Memory;50454528
NMF;new_samples;1;0;2;Update;Time;766800
NMF;new_samples;1;0;2;Update;Memory;50774016
NMF;new_samples;1;0;3;Update;Time;780600
NMF;new_samples;1;0;3;Update;Memory;51060736
NMF;new_samples;1;0;4;Update;Time;9930000
NMF;new_samples;1;0;4;Update;Memory;51527680
NMF;new_samples;1;0;5;Update;Time;4504100
NMF;new_samples;1;0;5;Update;Memory;51527680
NMF;new_samples;1;0;6;Update;Time;625100
NMF;new_samples;1;0;6;Update;Memory;51531776
NMF;new_samples;1;0;7;Update;Time;561000
NMF;new_samples;1;0;7;Update;Memory;51531776
NMF;new_samples;1;0;8;Update;Time;547500
NMF;new_samples;1;0;8;Update;Memory;51531776
NMF;new_samples;1;0;0;Initial;Elements;37
NMF;new_samples;1;0;0;Initial;ActiveSamples;8
NMF;new_samples;1;0;1;Update;Elements;44
NMF;new_samples;1;0;1;Update;ActiveSamples;9
NMF;new_samples;1;0;2;Update;Elements;50
NMF;new_samples;1;0;2;Update;ActiveSamples;11
NMF;new_samples;1;0;3;Update;Elements;56
NMF;new_samples;1;0;3;Update;ActiveSamples;13
NMF;new_samples;1;0;4;Update;Elements;56
NMF;new_samples;1;0;4;Update;ActiveSamples;12
NMF;new_samples;1;0;5;Update;Elements;65
NMF;new_samples;1;0;5;Update;ActiveSamples;14
NMF;new_samples;1;0;6;Update;Elements;71
NMF;new_samples;1;0;6;Update;ActiveSamples;16
NMF;new_samples;1;0;7;Update;Elements;77
NMF;new_samples;1;0;7;Update;ActiveSamples;18
NMF;new_samples;1;0;8;Update;Elements;83
NMF;new_samples;1;0;8;Update;ActiveSamples;20
NMF;new_samples;2;0;0;Initialization;Time;240457700
NMF;new_samples;2;0;0;Initialization;Memory;38072320
NMF;new_samples;2;0;0;Load;Time;90104000
NMF;new_samples;2;0;0;Load;Memory;41402368
NMF;new_samples;2;0;0;Initial;Time;258398900
NMF;new_samples;2;0;0;Initial;Memory;49803264
NMF;new_samples;2;0;1;Update;Time;73950900
NMF;new_samples;2;0;1;Update;Memory;51744768
NMF;new_samples;2;0;2;Update;Time;1003300
NMF;new_samples;2;0;2;Update;Memory;51789824
NMF;new_samples;2;0;3;Update;Time;511100
NMF;new_samples;2;0;3;Update;Memory;51789824
NMF;new_samples;2;0;4;Update;Time;543900
NMF;new_samples;2;0;4;Update;Memory;51793920
NMF;new_samples;2;0;5;Update;Time;5509200
NMF;new_samples;2;0;5;Update;Memory;51806208
NMF;new_samples;2;0;6;Update;Time;619300
NMF;new_samples;2;0;6;Update;Memory;51806208
NMF;new_samples;2;0;7;Update;Time;700800
NMF;new_samples;2;0;7;Update;Memory;51806208
NMF;new_samples;2;0;8;Update;Time;662500
NMF;new_samples;2;0;8;Update;Memory;51806208
NMF;new_samples;2;0;0;Initial;Elements;64
NMF;new_samples;2;0;0;Initial;ActiveSamples;16
NMF;new_samples;2;0;1;Update;Elements;70
NMF;new_samples;2;0;1;Update;ActiveSamples;16
NMF;new_samples;2;0;2;Update;Elements;76
NMF;new_samples;2;0;2;Update;ActiveSamples;18
NMF;new_samples;2;0;3;Update;Elements;82
NMF;new_samples;2;0;3;Update;ActiveSamples;20
NMF;new_samples;2;0;4;Update;Elements;88
NMF;new_samples;2;0;4;Update;ActiveSamples;22
NMF;new_samples;2;0;5;Update;Elements;97
NMF;new_samples;2;0;5;Update;ActiveSamples;24
NMF;new_samples;2;0;6;Update;Elements;103
NMF;new_samples;2;0;6;Update;ActiveSamples;26
NMF;new_samples;2;0;7;Update;Elements;109
NMF;new_samples;2;0;7;Update;ActiveSamples;27
NMF;new_samples;2;0;8;Update;Elements;115
NMF;new_samples;2;0;8;Update;ActiveSamples;29
NMF;new_samples;4;0;0;Initialization;Time;249790500
NMF;new_samples;4;0;0;Initialization;Memory;37978112
NMF;new_samples;4;0;0;Load;Time;106856300
NMF;new_samples;4;0;0;Load;Memory;41328640
NMF;new_samples;4;0;0;Initial;Time;281734500
NMF;new_samples;4;0;0;Initial;Memory;50647040
NMF;new_samples;4;0;1;Update;Time;52726300
NMF;new_samples;4;0;1;Update;Memory;51576832
NMF;new_samples;4;0;2;Update;Time;5035300
NMF;new_samples;4;0;2;Update;Memory;51609600
NMF;new_samples;4;0;3;Update;Time;546600
NMF;new_samples;4;0;3;Update;Memory;51609600
NMF;new_samples;4;0;4;Update;Time;637800
NMF;new_samples;4;0;4;Update;Memory;51609600
NMF;new_samples;4;0;5;Update;Time;4945900
NMF;new_samples;4;0;5;Update;Memory;51851264
NMF;new_samples;4;0;6;Update;Time;706200
NMF;new_samples;4;0;6;Update;Memory;52375552
NMF;new_samples;4;0;7;Update;Time;7647500
NMF;new_samples;4;0;7;Update;Memory;52989952
NMF;new_samples;4;0;8;Update;Time;641100
NMF;new_samples;4;0;8;Update;Memory;53481472
NMF;new_samples;4;0;0;Initial;Elements;119
NMF;new_samples;4;0;0;Initial;ActiveSamples;32
NMF;new_samples;4;0;1;Update;Elements;129
NMF;new_samples;4;0;1;Update;ActiveSamples;34
NMF;new_samples;4;0;2;Update;Elements;135
NMF;new_samples;4;0;2;Update;ActiveSamples;36
NMF;new_samples;4;0;3;Update;Elements;141
NMF;new_samples;4;0;3;Update;ActiveSamples;38
NMF;new_samples;4;0;4;Update;Elements;147
NMF;new_samples;4;0;4;Update;ActiveSamples;40
NMF;new_samples;4;0;5;Update;Elements;156
NMF;new_samples;4;0;5;Update;ActiveSamples;42
NMF;new_samples;4;0;6;Update;Elements;162
NMF;new_samples;4;0;6;Update;ActiveSamples;44
NMF;new_samples;4;0;7;Update;Elements;163
NMF;new_samples;4;0;7;Update;ActiveSamples;42
NMF;new_samples;4;0;8;Update;Elements;169
NMF;new_samples;4;0;8;Update;ActiveSamples;44
NMF;new_samples;8;0;0;Initialization;Time;240825100
NMF;new_samples;8;0;0;Initialization;Memory;37953536
NMF;new_samples;8;0;0;Load;Time;92047200
NMF;new_samples;8;0;0;Load;Memory;41316352
NMF;new_samples;8;0;0;Initial;Time;297247800
NMF;new_samples;8;0;0;Initial;Memory;51462144
NMF;new_samples;8;0;1;Update;Time;66270400
NMF;new_samples;8;0;1;Update;Memory;53624832
NMF;new_samples;8;0;2;Update;Time;8499000
NMF;new_samples;8;0;2;Update;Memory;54140928
NMF;new_samples;8;0;3;Update;Time;613900
NMF;new_samples;8;0;3;Update;Memory;54140928
NMF;new_samples;8;0;4;Update;Time;681100
NMF;new_samples;8;0;4;Update;Memory;54140928
NMF;new_samples;8;0;5;Update;Time;4372700
NMF;new_samples;8;0;5;Update;Memory;54149120
NMF;new_samples;8;0;6;Update;Time;657500
NMF;new_samples;8;0;6;Update;Memory;54149120
NMF;new_samples;8;0;7;Update;Time;1030200
NMF;new_samples;8;0;7;Update;Memory;54403072
NMF;new_samples;8;0;8;Update;Time;677200
NMF;new_samples;8;0;8;Update;Memory;55091200
NMF;new_samples;8;0;0;Initial;Elements;229
NMF;new_samples;8;0;0;Initial;ActiveSamples;64
NMF;new_samples;8;0;1;Update;Elements;229
NMF;new_samples;8;0;1;Update;ActiveSamples;61
NMF;new_samples;8;0;2;Update;Elements;235
NMF;new_samples;8;0;2;Update;ActiveSamples;63
NMF;new_samples;8;0;3;Update;Elements;241
NMF;new_samples;8;0;3;Update;ActiveSamples;65
NMF;new_samples;8;0;4;Update;Elements;246
NMF;new_samples;8;0;4;Update;ActiveSamples;66
NMF;new_samples;8;0;5;Update;Elements;255
NMF;new_samples;8;0;5;Update;ActiveSamples;68
NMF;new_samples;8;0;6;Update;Elements;261
NMF;new_samples;8;0;6;Update;ActiveSamples;70
NMF;new_samples;8;0;7;Update;Elements;262
NMF;new_samples;8;0;7;Update;ActiveSamples;67
NMF;new_samples;8;0;8;Update;Elements;268
NMF;new_samples;8;0;8;Update;ActiveSamples;69
NMF;new_samples;16;0;0;Initialization;Time;244021600
NMF;new_samples;16;0;0;Initialization;Memory;38125568
NMF;new_samples;16;0;0;Load;Time;92267500
NMF;new_samples;16;0;0;Load;Memory;41611264
NMF;new_samples;16;0;0;Initial;Time;334508300
NMF;new_samples;16;0;0;Initial;Memory;59793408
NMF;new_samples;16;0;1;Update;Time;64639200
NMF;new_samples;16;0;1;Update;Memory;60837888
NMF;new_samples;16;0;2;Update;Time;1440100
NMF;new_samples;16;0;2;Update;Memory;60854272
NMF;new_samples;16;0;3;Update;Time;626600
NMF;new_samples;16;0;3;Update;Memory;60854272
NMF;new_samples;16;0;4;Update;Time;891500
NMF;new_samples;16;0;4;Update;Memory;60854272
NMF;new_samples;16;0;5;Update;Time;8361200
NMF;new_samples;16;0;5;Update;Memory;60928000
NMF;new_samples;16;0;6;Update;Time;732500
NMF;new_samples;16;0;6;Update;Memory;60928000
NMF;new_samples;16;0;7;Update;Time;980600
NMF;new_samples;16;0;7;Update;Memory;60928000
NMF;new_samples;16;0;8;Update;Time;747000
NMF;new_samples;16;0;8;Update;Memory;60928000
NMF;new_samples;16;0;0;Initial;Elements;455
NMF;new_samples;16;0;0;Initial;ActiveSamples;128
NMF;new_samples;16;0;1;Update;Elements;445
NMF;new_samples;16;0;1;Update;ActiveSamples;120
NMF;new_samples;16;0;2;Update;Elements;443
NMF;new_samples;16;0;2;Update;ActiveSamples;118
NMF;new_samples;16;0;3;Update;Elements;449
NMF;new_samples;16;0;3;Update;ActiveSamples;120
NMF;new_samples;16;0;4;Update;Elements;452
NMF;new_samples;16;0;4;Update;ActiveSamples;119
NMF;new_samples;16;0;5;Update;Elements;461
NMF;new_samples;16;0;5;Update;ActiveSamples;121
NMF;new_samples;16;0;6;Update;Elements;467
NMF;new_samples;16;0;6;Update;ActiveSamples;123
NMF;new_samples;16;0;7;Update;Elements;473
NMF;new_samples;16;0;7;Update;ActiveSamples;121
NMF;new_samples;16;0;8;Update;Elements;479
NMF;new_samples;16;0;8;Update;ActiveSamples;122
NMF;new_samples;32;0;0;Initialization;Time;240947500
NMF;new_samples;32;0;0;Initialization;Memory;37904384
NMF;new_samples;32;0;0;Load;Time;108743400
NMF;new_samples;32;0;0;Load;Memory;41553920
NMF;new_samples;32;0;0;Initial;Time;451202100
NMF;new_samples;32;0;0;Initial;Memory;67473408
NMF;new_samples;32;0;1;Update;Time;75307300
NMF;new_samples;32;0;1;Update;Memory;71503872
NMF;new_samples;32;0;2;Update;Time;2149700
NMF;new_samples;32;0;2;Update;Memory;73437184
NMF;new_samples;32;0;3;Update;Time;1453600
NMF;new_samples;32;0;3;Update;Memory;75329536
NMF;new_samples;32;0;4;Update;Time;1458700
NMF;new_samples;32;0;4;Update;Memory;77230080
NMF;new_samples;32;0;5;Update;Time;5035700
NMF;new_samples;32;0;5;Update;Memory;77565952
NMF;new_samples;32;0;6;Update;Time;1551100
NMF;new_samples;32;0;6;Update;Memory;77565952
NMF;new_samples;32;0;7;Update;Time;1196000
NMF;new_samples;32;0;7;Update;Memory;77565952
NMF;new_samples;32;0;8;Update;Time;25985400
NMF;new_samples;32;0;8;Update;Memory;77844480
NMF;new_samples;32;0;0;Initial;Elements;901
NMF;new_samples;32;0;0;Initial;ActiveSamples;256
NMF;new_samples;32;0;1;Update;Elements;901
NMF;new_samples;32;0;1;Update;ActiveSamples;253
NMF;new_samples;32;0;2;Update;Elements;895
NMF;new_samples;32;0;2;Update;ActiveSamples;249
NMF;new_samples;32;0;3;Update;Elements;889
NMF;new_samples;32;0;3;Update;ActiveSamples;246
NMF;new_samples;32;0;4;Update;Elements;890
NMF;new_samples;32;0;4;Update;ActiveSamples;243
NMF;new_samples;32;0;5;Update;Elements;899
NMF;new_samples;32;0;5;Update;ActiveSamples;245
NMF;new_samples;32;0;6;Update;Elements;903
NMF;new_samples;32;0;6;Update;ActiveSamples;245
